person_id;household_id;iris_id;commune_id;departement_id;age;sex;couple;commute_mode;employed;studies;number_of_vehicles;household_size;work_outside_region;education_outside_region;consumption_units;socioprofessional_class;census_person_id;census_household_id
943490;410874;441090106;44109;44;5;male;False;;False;True;1;5;False;False;2.4;8;274468;119786
943491;410874;441090106;44109;44;12;female;False;;False;True;1;5;False;False;2.4;8;274465;119786
943492;410874;441090106;44109;44;41;female;True;car;True;False;1;5;False;False;2.4;4;274466;119786
944518;411464;441090106;44109;44;24;male;False;;False;True;0;1;False;False;1.0;8;274899;120041
946021;412300;441090308;44109;44;36;female;False;pt;True;False;1;1;False;False;1.0;4;275508;120393
946558;412577;441090604;44109;44;39;male;False;bike;True;False;1;1;False;False;1.0;5;275714;120495
947013;412833;441090104;44109;44;43;male;False;pt;True;False;0;1;False;False;1.0;3;275914;120610
951372;415126;441091011;44109;44;51;female;False;pt;True;False;2;2;False;False;1.5;5;277651;121560
951373;415126;441091011;44109;44;61;female;False;pt;True;False;2;2;False;False;1.5;5;277652;121560
952820;415899;441090106;44109;44;22;female;True;car;True;True;0;1;False;False;1.0;5;278223;121874
954394;416728;441090803;44109;44;56;female;True;car;True;False;2;2;False;False;1.5;5;278861;122216
954395;416728;441090803;44109;44;60;male;True;car;True;False;2;2;False;False;1.5;6;278860;122216
955945;417522;441090702;44109;44;33;male;False;pt;True;False;1;1;False;False;1.0;5;279448;122527
958695;419024;441090108;44109;44;28;male;True;pt;True;False;1;2;False;False;1.5;4;280536;123135
958696;419024;441090108;44109;44;25;female;True;walk;True;False;1;2;False;False;1.5;4;280537;123135
961376;420446;441090108;44109;44;32;female;False;pt;True;False;0;2;False;False;1.3;6;281568;123707
961377;420446;441090108;44109;44;9;female;False;;False;True;0;2;False;False;1.3;8;281567;123707
963606;421591;441090708;44109;44;75;male;True;;False;False;1;2;False;False;1.5;7;282422;124174
963607;421591;441090708;44109;44;70;female;True;;False;False;1;2;False;False;1.5;7;282423;124174
964271;421946;441091002;44109;44;26;female;False;pt;True;False;1;3;False;False;2.0;3;282694;124318
964272;421946;441091002;44109;44;24;male;False;car;True;True;1;3;False;False;2.0;4;282692;124318
964273;421946;441091002;44109;44;27;male;False;;False;True;1;3;False;False;2.0;8;282693;124318
965549;422650;441090807;44109;44;28;female;False;;False;False;1;5;False;False;3.0;5;283211;124611
965550;422650;441090807;44109;44;24;male;False;bike;True;False;1;5;False;False;3.0;6;283212;124611
965551;422650;441090807;44109;44;51;female;True;bike;True;False;1;5;False;False;3.0;6;283213;124611
965552;422650;441090807;44109;44;51;male;True;walk;True;False;1;5;False;False;3.0;6;283214;124611
965553;422650;441090807;44109;44;20;male;False;;False;True;1;5;False;False;3.0;8;283215;124611
966867;423350;441090402;44109;44;58;female;True;walk;True;False;2;2;False;False;1.5;4;283699;124879
966868;423350;441090402;44109;44;60;male;True;car;True;False;2;2;False;False;1.5;3;283698;124879
969316;424679;441091003;44109;44;29;male;False;car;True;False;1;1;False;False;1.0;3;284633;125405
970029;425113;441090303;44109;44;36;female;False;car;True;False;1;1;False;False;1.0;4;284929;125583
974989;427817;441090204;44109;44;48;female;False;;False;False;1;1;False;False;1.0;5;286934;126692
976573;428637;441090805;44109;44;26;male;False;car;True;False;1;1;False;False;1.0;3;287555;127033
978174;429512;441090204;44109;44;55;female;False;car;True;False;1;1;False;False;1.0;6;288192;127388
978543;429708;441090207;44109;44;51;male;True;;True;False;2;4;False;False;2.5;4;288352;127470
978544;429708;441090207;44109;44;14;male;False;;False;True;2;4;False;False;2.5;8;288351;127470
978545;429708;441090207;44109;44;18;male;False;;False;True;2;4;False;False;2.5;8;288349;127470
978546;429708;441090207;44109;44;48;female;True;car;True;False;2;4;False;False;2.5;4;288350;127470
978583;429732;441090510;44109;44;35;female;True;bike;True;False;1;2;False;False;1.5;5;288370;127481
978584;429732;441090510;44109;44;37;male;True;;True;False;1;2;False;False;1.5;5;288371;127481
979143;430053;441090402;44109;44;75;female;True;;False;False;1;2;False;False;1.5;7;288587;127604
979144;430053;441090402;44109;44;69;male;True;;False;False;1;2;False;False;1.5;7;288588;127604
980701;430889;441091005;44109;44;70;female;False;;False;False;1;1;False;False;1.0;7;289197;127941
984910;433147;441090809;44109;44;35;female;True;;False;False;1;6;False;False;2.7;6;290871;128857
984911;433147;441090809;44109;44;41;male;True;car;True;False;1;6;False;False;2.7;5;290870;128857
984912;433147;441090809;44109;44;8;male;False;;False;True;1;6;False;False;2.7;8;290869;128857
984913;433147;441090809;44109;44;6;female;False;;False;True;1;6;False;False;2.7;8;290868;128857
984914;433147;441090809;44109;44;5;male;False;;False;True;1;6;False;False;2.7;8;290867;128857
984915;433147;441090809;44109;44;2;male;False;;False;False;1;6;False;False;2.7;8;290866;128857
986995;434272;441090910;44109;44;69;female;True;;False;False;1;2;False;False;1.5;7;291670;129305
986996;434272;441090910;44109;44;75;male;True;;False;False;1;2;False;False;1.5;7;291671;129305
988200;434897;441090702;44109;44;26;male;True;pt;True;False;1;3;False;False;1.8;5;292124;129553
988201;434897;441090702;44109;44;27;female;True;;False;False;1;3;False;False;1.8;8;292125;129553
988202;434897;441090702;44109;44;2;female;False;;False;False;1;3;False;False;1.8;8;292126;129553
994448;438270;441090409;44109;44;20;female;False;;False;True;1;1;False;False;1.0;8;294533;130901
996500;439331;441090202;44109;44;14;female;False;;False;True;2;5;False;False;2.8;8;295321;131327
996501;439331;441090202;44109;44;21;female;False;;False;False;2;5;False;False;2.8;5;295322;131327
996502;439331;441090202;44109;44;43;female;True;;False;False;2;5;False;False;2.8;8;295323;131327
996503;439331;441090202;44109;44;49;male;True;car;True;False;2;5;False;False;2.8;5;295324;131327
996504;439331;441090202;44109;44;10;male;False;;False;True;2;5;False;False;2.8;8;295325;131327
997168;439691;441090504;44109;44;59;female;True;pt;True;False;1;3;False;False;2.0;5;295606;131481
997169;439691;441090504;44109;44;32;male;False;car;True;False;1;3;False;False;2.0;6;295607;131481
997170;439691;441090504;44109;44;57;male;True;bike;True;False;1;3;False;False;2.0;4;295608;131481
999032;440710;441090504;44109;44;22;female;True;;False;False;2;2;False;False;1.5;5;296345;131897
999033;440710;441090504;44109;44;22;female;True;pt;True;True;2;2;False;False;1.5;4;296346;131897
1000281;441382;441090403;44109;44;22;female;False;;False;True;1;2;False;False;1.5;8;296824;132163
1000282;441382;441090403;44109;44;65;female;False;;False;False;1;2;False;False;1.5;7;296825;132163
1000517;441521;441091010;44109;44;33;female;False;car;True;False;1;1;False;False;1.0;4;296909;132216
1002701;442686;441090703;44109;44;28;male;False;pt;True;False;2;4;False;False;2.5;4;297760;132692
1002702;442686;441090703;44109;44;72;male;True;;False;False;2;4;False;False;2.5;7;297761;132692
1002703;442686;441090703;44109;44;26;male;False;car;True;False;2;4;False;False;2.5;3;297758;132692
1002704;442686;441090703;44109;44;66;female;True;;False;False;2;4;False;False;2.5;7;297759;132692
1003121;442902;441090312;44109;44;92;female;True;;False;False;1;2;False;False;1.5;7;297912;132772
1003122;442902;441090312;44109;44;93;male;True;;False;False;1;2;False;False;1.5;7;297911;132772
1005113;443974;441090202;44109;44;57;female;False;pt;True;False;0;1;False;False;1.0;5;298710;133216
1007040;445042;441090903;44109;44;36;male;True;pt;True;False;1;3;False;False;1.8;3;299486;133656
1007041;445042;441090903;44109;44;33;female;True;pt;True;False;1;3;False;False;1.8;3;299484;133656
1007042;445042;441090903;44109;44;2;female;False;;False;False;1;3;False;False;1.8;8;299485;133656
1009682;446497;441090304;44109;44;91;male;True;;False;False;0;2;False;False;1.5;7;300537;134247
1009683;446497;441090304;44109;44;81;female;True;;False;False;0;2;False;False;1.5;7;300538;134247
1011478;447517;441090602;44109;44;84;female;False;;False;False;0;1;False;False;1.0;7;301235;134650
1015177;449575;441090302;44109;44;53;female;False;car;True;False;1;1;False;False;1.0;5;302618;135448
1017002;450577;441091011;44109;44;74;female;False;;False;False;1;1;False;False;1.0;7;303335;135856
1018626;451433;441090707;44109;44;67;male;False;;False;False;1;1;False;False;1.0;7;303949;136192
1021101;452772;441090304;44109;44;13;male;False;;False;True;2;4;False;False;2.3;8;304889;136723
1021102;452772;441090304;44109;44;42;female;True;car;True;False;2;4;False;False;2.3;4;304890;136723
1021103;452772;441090304;44109;44;46;male;True;car;True;False;2;4;False;False;2.3;3;304891;136723
1021104;452772;441090304;44109;44;16;male;False;;False;True;2;4;False;False;2.3;8;304892;136723
1023035;453786;441090504;44109;44;22;male;False;;False;True;0;2;False;False;1.5;8;305583;137108
1023036;453786;441090504;44109;44;22;male;False;;False;True;0;2;False;False;1.5;8;305584;137108
1024034;454335;441090505;44109;44;19;male;False;;False;True;0;1;False;False;1.0;8;305966;137325
1024655;454694;441091009;44109;44;51;female;True;car;True;False;0;2;False;False;1.5;6;306205;137463
1024656;454694;441091009;44109;44;16;female;False;car;True;True;0;2;False;False;1.5;5;306206;137463
1026099;455520;441090505;44109;44;87;female;False;;False;False;0;1;False;False;1.0;7;306769;137788
1026369;455677;441090404;44109;44;30;male;True;car;True;False;2;2;False;False;1.5;6;306892;137857
1026370;455677;441090404;44109;44;32;female;True;walk;True;False;2;2;False;False;1.5;5;306893;137857
1027568;456363;441090409;44109;44;74;female;False;;False;False;1;6;False;False;2.9;7;307383;138141
1027569;456363;441090409;44109;44;38;male;True;bike;True;False;1;6;False;False;2.9;3;307382;138141
1027570;456363;441090409;44109;44;38;female;True;;False;True;1;6;False;False;2.9;8;307381;138141
1027571;456363;441090409;44109;44;4;male;False;;False;True;1;6;False;False;2.9;8;307378;138141
1027572;456363;441090409;44109;44;8;male;False;;False;True;1;6;False;False;2.9;8;307379;138141
1027573;456363;441090409;44109;44;8;male;False;;False;True;1;6;False;False;2.9;8;307380;138141
1027796;456461;441091001;44109;44;32;female;True;pt;True;False;1;4;False;False;2.1;3;307454;138174
1027797;456461;441091001;44109;44;3;female;False;;False;False;1;4;False;False;2.1;8;307453;138174
1027798;456461;441091001;44109;44;36;male;True;;True;False;1;4;False;False;2.1;5;307451;138174
1027799;456461;441091001;44109;44;5;male;False;;False;False;1;4;False;False;2.1;8;307452;138174
1030423;457937;441090511;44109;44;66;male;False;;False;False;1;1;False;False;1.0;7;308463;138753
1031605;458595;441091001;44109;44;41;male;False;car;True;False;1;1;False;False;1.0;4;308948;139030
1034060;459967;441090205;44109;44;7;male;False;;False;True;1;2;False;False;1.3;8;309932;139589
1034061;459967;441090205;44109;44;34;female;False;car;True;False;1;2;False;False;1.3;4;309933;139589
1036107;461067;441090505;44109;44;31;female;False;car;True;False;1;1;False;False;1.0;3;310729;140031
1038186;462125;441090708;44109;44;30;male;False;;False;False;1;1;False;False;1.0;8;311543;140463
1041040;463726;441090508;44109;44;20;female;False;;False;True;0;1;False;False;1.0;6;312679;141114
1042176;464340;441090809;44109;44;22;female;True;;False;False;0;2;False;False;1.5;8;313148;141373
1042177;464340;441090809;44109;44;22;female;True;;False;False;0;2;False;False;1.5;4;313149;141373
1043358;464946;441090903;44109;44;86;male;True;;False;False;2;2;False;False;1.5;7;313637;141626
1043359;464946;441090903;44109;44;74;female;True;;False;False;2;2;False;False;1.5;7;313636;141626
1044081;465361;441090106;44109;44;37;female;False;pt;True;False;0;1;False;False;1.0;3;313949;141806
1044337;465501;441090106;44109;44;29;female;True;car;True;False;1;2;False;False;1.5;4;314051;141862
1044338;465501;441090106;44109;44;30;male;True;pt;True;False;1;2;False;False;1.5;4;314052;141862
1044842;465770;441090204;44109;44;49;female;True;;False;False;1;2;False;False;1.5;6;314250;141971
1044843;465770;441090204;44109;44;22;male;True;;False;False;1;2;False;False;1.5;6;314251;141971
1046120;466513;441090306;44109;44;55;female;False;car;True;False;1;1;False;False;1.0;4;314783;142281
1046562;466761;441090604;44109;44;31;male;False;;False;False;1;1;False;False;1.0;8;314974;142389
1057739;472968;441090804;44109;44;38;male;True;car;True;False;1;3;False;False;1.8;5;319422;144918
1057740;472968;441090804;44109;44;34;female;True;;False;False;1;3;False;False;1.8;4;319423;144918
1057741;472968;441090804;44109;44;2;female;False;;False;False;1;3;False;False;1.8;8;319424;144918
1059622;473956;441091011;44109;44;57;male;True;;False;False;1;2;False;False;1.5;7;320157;145307
1059623;473956;441091011;44109;44;54;female;True;pt;True;False;1;2;False;False;1.5;4;320158;145307
1059874;474087;441090101;44109;44;24;male;True;walk;True;True;1;2;False;False;1.5;3;320262;145363
1059875;474087;441090101;44109;44;24;female;True;;False;True;1;2;False;False;1.5;8;320261;145363
1060482;474424;441090108;44109;44;20;female;False;;False;True;0;1;False;False;1.0;8;320491;145493
1061734;475062;441090109;44109;44;49;female;False;car;True;False;0;1;False;False;1.0;4;320959;145742
1061758;475074;441090503;44109;44;91;male;False;;False;False;0;1;False;False;1.0;7;320966;145745
1064021;476235;441090102;44109;44;29;male;False;pt;True;False;0;1;False;False;1.0;4;321856;146219
1064488;476517;441090507;44109;44;25;female;False;pt;True;False;0;1;False;False;1.0;5;322030;146324
1064828;476694;441091012;44109;44;50;female;True;car;True;False;2;2;False;False;1.5;4;322163;146395
1064829;476694;441091012;44109;44;54;male;True;car;True;False;2;2;False;False;1.5;4;322164;146395
1069824;479325;441090604;44109;44;32;female;False;pt;True;False;1;1;False;False;1.0;3;324053;147442
1069915;479372;441090106;44109;44;23;female;False;;False;True;0;1;False;False;1.0;8;324089;147461
1070334;479596;441090906;44109;44;50;female;False;;False;False;0;2;False;False;1.5;3;324240;147546
1070335;479596;441090906;44109;44;14;female;False;;False;True;0;2;False;False;1.5;8;324241;147546
1070399;479635;441090602;44109;44;49;male;False;bike;True;False;1;1;False;False;1.0;4;324265;147560
1072662;480832;441090802;44109;44;32;male;True;car;True;False;2;2;False;False;1.5;4;325171;148059
1072663;480832;441090802;44109;44;30;female;True;pt;True;False;2;2;False;False;1.5;4;325172;148059
1074831;482084;441090502;44109;44;39;male;False;walk;True;False;1;1;False;False;1.0;5;326064;148576
1077850;483716;441090304;44109;44;18;male;False;;False;True;2;3;False;False;2.0;8;327255;149241
1077851;483716;441090304;44109;44;18;female;False;;False;True;2;3;False;False;2.0;8;327253;149241
1077852;483716;441090304;44109;44;46;male;False;car;True;False;2;3;False;False;2.0;2;327254;149241
1079131;484406;441090404;44109;44;12;male;False;;False;True;0;4;False;False;2.1;8;327784;149535
1079132;484406;441090404;44109;44;9;female;False;;False;True;0;4;False;False;2.1;8;327785;149535
1079133;484406;441090404;44109;44;41;male;True;;True;False;0;4;False;False;2.1;3;327786;149535
1079134;484406;441090404;44109;44;38;female;True;;False;False;0;4;False;False;2.1;8;327787;149535
1081629;485755;441090809;44109;44;19;female;False;;False;True;0;1;False;False;1.0;8;328804;150105
1086593;488473;441090407;44109;44;28;female;False;car;True;True;1;1;False;False;1.0;3;330810;151244
1092493;491645;441090405;44109;44;56;female;False;car;True;False;1;3;False;False;2.0;3;333152;152545
1092494;491645;441090405;44109;44;22;female;False;;False;True;1;3;False;False;2.0;8;333153;152545
1092495;491645;441090405;44109;44;14;male;False;;False;True;1;3;False;False;2.0;8;333154;152545
1092551;491680;441090505;44109;44;31;male;False;;False;False;0;1;False;False;1.0;6;333179;152560
1095650;493375;441090109;44109;44;23;female;False;;False;True;0;1;False;False;1.0;8;334400;153237
1098951;495154;441090201;44109;44;62;male;True;;False;False;1;2;False;False;1.5;7;335693;153961
1098952;495154;441090201;44109;44;61;female;True;car;True;False;1;2;False;False;1.5;5;335694;153961
1100548;496047;441090604;44109;44;26;male;False;;False;False;2;4;False;False;2.5;6;336333;154320
1100549;496047;441090604;44109;44;17;male;False;;False;True;2;4;False;False;2.5;8;336334;154320
1100550;496047;441090604;44109;44;55;male;True;bike;True;False;2;4;False;False;2.5;3;336335;154320
1100551;496047;441090604;44109;44;57;female;True;car;True;False;2;4;False;False;2.5;3;336336;154320
1104297;498094;441090601;44109;44;22;female;False;;False;True;0;1;False;False;1.0;8;337817;155147
1104306;498103;441090809;44109;44;19;female;False;;False;True;0;1;False;False;1.0;8;337821;155151
1105270;498625;441090308;44109;44;72;female;True;;False;False;2;2;False;False;1.5;7;338231;155373
1105271;498625;441090308;44109;44;70;male;True;;False;False;2;2;False;False;1.5;7;338230;155373
1105363;498665;441090106;44109;44;30;male;False;;False;False;0;1;False;False;1.0;5;338262;155390
1107946;500072;441090307;44109;44;23;male;True;car;True;False;2;2;False;False;1.5;4;339282;155962
1107947;500072;441090307;44109;44;24;female;True;car;True;False;2;2;False;False;1.5;5;339283;155962
1111381;501877;441091002;44109;44;74;female;True;;False;False;1;2;False;False;1.5;7;340658;156722
1111382;501877;441091002;44109;44;78;male;True;;False;True;1;2;False;False;1.5;7;340657;156722
1111823;502118;441090707;44109;44;76;female;False;;False;False;1;1;False;False;1.0;7;340832;156821
1121867;507519;441090803;44109;44;87;female;False;;False;False;0;1;False;False;1.0;7;344803;159027
1122048;507621;441090407;44109;44;38;female;True;car;True;False;2;3;False;False;1.8;4;344876;159068
1122049;507621;441090407;44109;44;36;male;True;car;True;False;2;3;False;False;1.8;4;344877;159068
1122050;507621;441090407;44109;44;2;female;False;;False;False;2;3;False;False;1.8;8;344878;159068
1123061;508222;441090808;44109;44;29;male;True;car;True;False;2;2;False;False;1.5;2;345308;159327
1123062;508222;441090808;44109;44;27;female;True;pt;True;False;2;2;False;False;1.5;4;345309;159327
1125025;509301;441430301;44143;44;42;male;True;;False;False;1;1;False;False;1.0;6;348719;159770
1125239;509392;441430101;44143;44;50;female;True;car;True;False;2;3;False;False;2.0;3;348808;159808
1125240;509392;441430101;44143;44;16;male;False;;False;True;2;3;False;False;2.0;8;348806;159808
1125241;509392;441430101;44143;44;60;male;True;car;True;False;2;3;False;False;2.0;2;348807;159808
1128113;510740;441430601;44143;44;59;female;True;car;True;False;1;2;False;False;1.5;5;350039;160367
1128114;510740;441430601;44143;44;62;male;True;;False;False;1;2;False;False;1.5;7;350040;160367
1130750;511978;441430302;44143;44;92;male;True;;False;False;1;2;False;False;1.5;7;351142;160881
1130751;511978;441430302;44143;44;86;female;True;;False;False;1;2;False;False;1.5;7;351143;160881
1131179;512205;441430201;44143;44;81;female;False;;False;False;0;1;False;False;1.0;7;351311;160969
1135346;514140;441430602;44143;44;49;male;True;car;True;False;2;3;False;False;2.0;6;352997;161752
1135347;514140;441430602;44143;44;48;female;True;car;True;False;2;3;False;False;2.0;5;352995;161752
1135348;514140;441430602;44143;44;16;female;False;;False;True;2;3;False;False;2.0;8;352996;161752
1136198;514549;441430602;44143;44;52;female;False;car;True;False;1;1;False;False;1.0;6;353361;161925
1140572;516623;441430602;44143;44;63;female;False;;False;False;1;1;False;False;1.0;7;355189;162777
1140590;516638;441430602;44143;44;74;female;True;;False;False;1;3;False;False;2.0;7;355197;162782
1140591;516638;441430602;44143;44;53;female;False;;False;False;1;3;False;False;2.0;8;355195;162782
1140592;516638;441430602;44143;44;75;male;True;;False;False;1;3;False;False;2.0;7;355196;162782
1141048;516842;441430302;44143;44;37;female;False;car;True;True;1;2;False;False;1.3;5;355381;162866
1141049;516842;441430302;44143;44;8;male;False;;False;True;1;2;False;False;1.3;8;355382;162866
1142415;517504;441430303;44143;44;53;male;False;car;True;False;1;1;False;False;1.0;3;355986;163147
1148075;520234;441430201;44143;44;84;female;False;;False;False;0;1;False;False;1.0;7;358311;164248
1149021;520682;441430401;44143;44;76;male;False;;False;False;1;1;False;False;1.0;7;358735;164439
1153653;522868;441430502;44143;44;12;female;False;;False;True;1;3;False;False;1.6;8;360618;165332
1153654;522868;441430502;44143;44;33;female;False;car;True;False;1;3;False;False;1.6;5;360619;165332
1153655;522868;441430502;44143;44;6;female;False;;False;True;1;3;False;False;1.6;8;360620;165332
1153978;523015;441430301;44143;44;89;female;False;;False;False;0;1;False;False;1.0;7;360750;165391
1155658;523797;441430701;44143;44;27;male;True;bike;True;False;2;2;False;False;1.5;4;361415;165697
1155659;523797;441430701;44143;44;27;female;True;;False;False;2;2;False;False;1.5;5;361416;165697
1156002;523959;441430302;44143;44;79;male;False;;False;False;1;1;False;False;1.0;7;361550;165760
1156343;524119;441430702;44143;44;46;female;False;car;True;False;1;1;False;False;1.0;6;361677;165820
1157339;524641;441430303;44143;44;50;female;True;pt;True;False;2;3;False;False;1.8;4;362093;166034
1157340;524641;441430303;44143;44;56;male;True;pt;True;False;2;3;False;False;1.8;3;362094;166034
1157341;524641;441430303;44143;44;8;female;False;;False;True;2;3;False;False;1.8;8;362092;166034
1159950;525847;441430401;44143;44;25;female;True;;False;False;1;4;False;False;2.1;8;363177;166533
1159951;525847;441430401;44143;44;26;male;True;car;True;False;1;4;False;False;2.1;6;363178;166533
1159952;525847;441430401;44143;44;1;female;False;;False;False;1;4;False;False;2.1;8;363179;166533
1159953;525847;441430401;44143;44;4;female;False;;False;True;1;4;False;False;2.1;8;363180;166533
1160620;526157;441430601;44143;44;11;male;False;;False;True;1;2;False;False;1.3;8;363471;166667
1160621;526157;441430601;44143;44;34;female;False;car;True;False;1;2;False;False;1.3;5;363472;166667
1162329;526946;441620501;44162;44;36;male;True;pt;True;False;1;1;False;False;1.0;4;364669;166989
1163708;527613;441620702;44162;44;32;female;False;bike;True;False;1;1;False;False;1.0;3;365198;167249
1165713;528532;441620103;44162;44;64;female;False;;False;False;1;1;False;False;1.0;7;366007;167616
1165971;528631;441620401;44162;44;7;male;False;;False;True;2;4;False;False;2.1;8;366107;167657
1165972;528631;441620401;44162;44;10;male;False;;False;True;2;4;False;False;2.1;8;366108;167657
1165973;528631;441620401;44162;44;39;female;True;car;True;False;2;4;False;False;2.1;4;366109;167657
1165974;528631;441620401;44162;44;37;male;True;bike;True;False;2;4;False;False;2.1;4;366110;167657
1166927;529089;441620501;44162;44;36;female;False;;False;False;0;2;False;False;1.5;5;366458;167833
1166928;529089;441620501;44162;44;16;male;False;;False;True;0;2;False;False;1.5;8;366459;167833
1169933;530510;441620804;44162;44;22;male;False;pt;True;True;1;2;False;False;1.5;6;367629;168401
1169934;530510;441620804;44162;44;35;male;False;pt;True;False;1;2;False;False;1.5;4;367628;168401
1170346;530708;441620202;44162;44;68;female;False;;False;False;1;1;False;False;1.0;7;367780;168477
1171147;531101;441620501;44162;44;31;male;True;car;True;False;1;3;False;False;1.8;2;368115;168642
1171148;531101;441620501;44162;44;5;female;False;;False;True;1;3;False;False;1.8;8;368116;168642
1171149;531101;441620501;44162;44;24;female;True;;False;False;1;3;False;False;1.8;8;368117;168642
1171659;531359;441620202;44162;44;26;female;True;pt;True;False;2;2;False;False;1.5;4;368348;168758
1171660;531359;441620202;44162;44;26;male;True;pt;True;False;2;2;False;False;1.5;3;368347;168758
1171881;531463;441620503;44162;44;74;female;True;;False;False;1;2;False;False;1.5;7;368424;168794
1171882;531463;441620503;44162;44;79;male;True;;False;False;1;2;False;False;1.5;7;368425;168794
1172807;531891;441620302;44162;44;1;male;False;;False;False;1;4;False;False;2.1;8;368794;168972
1172808;531891;441620302;44162;44;5;female;False;;False;True;1;4;False;False;2.1;8;368793;168972
1172809;531891;441620302;44162;44;37;male;True;car;True;False;1;4;False;False;2.1;3;368791;168972
1172810;531891;441620302;44162;44;34;female;True;car;True;False;1;4;False;False;2.1;3;368792;168972
1173870;532381;441620201;44162;44;41;female;False;car;True;False;1;1;False;False;1.0;4;369182;169159
1177097;533840;441620201;44162;44;25;female;False;;False;True;2;4;False;False;2.5;8;370402;169726
1177098;533840;441620201;44162;44;48;female;True;pt;True;False;2;4;False;False;2.5;4;370401;169726
1177099;533840;441620201;44162;44;21;male;False;;False;True;2;4;False;False;2.5;8;370399;169726
1177100;533840;441620201;44162;44;53;male;True;car;True;False;2;4;False;False;2.5;5;370400;169726
1178304;534436;441620201;44162;44;80;female;False;;False;False;1;1;False;False;1.0;7;370873;169961
1179374;534907;441620402;44162;44;76;female;False;;False;False;0;1;False;False;1.0;7;371267;170141
1180849;535555;441620302;44162;44;46;male;False;;False;False;1;1;False;False;1.0;8;371802;170390
1182513;536246;441620201;44162;44;54;male;False;;False;False;1;1;False;False;1.0;8;372442;170669
1185191;537461;441620103;44162;44;60;female;True;car;True;False;3;3;False;False;2.0;3;373500;171152
1185192;537461;441620103;44162;44;70;male;True;;False;False;3;3;False;False;2.0;7;373501;171152
1185193;537461;441620103;44162;44;32;male;False;car;True;True;3;3;False;False;2.0;3;373502;171152
1185216;537477;441620501;44162;44;60;male;False;;False;False;1;1;False;False;1.0;7;373508;171157
1189313;539396;441620301;44162;44;30;female;False;car;True;False;1;1;False;False;1.0;4;375137;171930
1190465;539911;441620102;44162;44;40;female;True;car;True;False;2;4;False;False;2.1;5;375568;172132
1190466;539911;441620102;44162;44;9;male;False;;False;True;2;4;False;False;2.1;8;375569;172132
1190467;539911;441620102;44162;44;6;male;False;;False;True;2;4;False;False;2.1;8;375570;172132
1190468;539911;441620102;44162;44;39;male;True;car;True;False;2;4;False;False;2.1;3;375571;172132
1190750;540035;441620201;44162;44;33;male;True;car;True;False;1;2;False;False;1.5;2;375691;172185
1190751;540035;441620201;44162;44;24;female;True;pt;True;False;1;2;False;False;1.5;6;375692;172185
1198053;543394;441620801;44162;44;27;male;False;car;True;False;1;1;False;False;1.0;5;378434;173503
1198158;543454;441620103;44162;44;89;female;False;;False;False;0;1;False;False;1.0;7;378472;173526
1202061;545229;441620603;44162;44;51;female;False;car;True;False;1;3;False;False;1.8;4;379959;174220
1202062;545229;441620603;44162;44;16;male;False;;False;True;1;3;False;False;1.8;8;379957;174220
1202063;545229;441620603;44162;44;9;female;False;;False;True;1;3;False;False;1.8;8;379958;174220
1209883;549055;441840125;44184;44;61;female;True;pt;True;False;2;2;False;False;1.5;5;383228;175741
1209884;549055;441840125;44184;44;68;male;True;;False;False;2;2;False;False;1.5;7;383229;175741
1210641;549438;441840131;44184;44;21;male;False;;False;False;0;1;False;False;1.0;8;383551;175898
1211079;549681;441840109;44184;44;45;male;False;car;True;False;1;1;False;False;1.0;4;383723;175994
1212889;550592;441840132;44184;44;74;female;False;;False;False;1;1;False;False;1.0;7;384454;176358
1213226;550783;441840125;44184;44;51;male;False;car;True;False;1;1;False;False;1.0;5;384589;176434
1214430;551407;441840107;44184;44;74;female;False;;False;False;1;2;False;False;1.5;7;385052;176673
1214431;551407;441840107;44184;44;50;male;False;bike;True;False;1;2;False;False;1.5;6;385051;176673
1215661;552060;441840104;44184;44;46;female;False;car;True;False;1;1;False;False;1.0;5;385528;176929
1216062;552248;441840106;44184;44;34;female;False;;False;False;1;1;False;False;1.0;8;385682;177002
1223842;556068;441840105;44184;44;3;male;False;;False;False;1;3;False;False;1.8;8;388742;178523
1223843;556068;441840105;44184;44;31;female;True;;True;False;1;3;False;False;1.8;5;388743;178523
1223844;556068;441840105;44184;44;34;male;True;car;True;False;1;3;False;False;1.8;6;388744;178523
1224444;556394;441840103;44184;44;24;male;False;car;True;False;2;2;False;False;1.5;4;388995;178656
1224445;556394;441840103;44184;44;22;male;False;;False;True;2;2;False;False;1.5;8;388994;178656
1225035;556712;441840124;44184;44;18;male;False;;False;False;0;3;False;False;1.8;8;389228;178779
1225036;556712;441840124;44184;44;38;female;False;;False;False;0;3;False;False;1.8;8;389229;178779
1225037;556712;441840124;44184;44;3;female;False;;False;True;0;3;False;False;1.8;8;389227;178779
1225698;557030;441840113;44184;44;43;female;False;car;True;False;1;1;False;False;1.0;4;389488;178901
1226458;557405;441840112;44184;44;53;female;False;;True;False;2;2;False;False;1.5;5;389809;179054
1226459;557405;441840112;44184;44;25;male;False;car;True;False;2;2;False;False;1.5;6;389810;179054
1227428;557885;441840114;44184;44;87;male;True;;False;False;1;2;False;False;1.5;7;390190;179239
1227429;557885;441840114;44184;44;82;female;True;;False;False;1;2;False;False;1.5;8;390189;179239
1227601;557965;441840124;44184;44;53;male;False;car;True;False;2;1;False;False;1.0;6;390259;179271
